dataset,name,n,method,selection_objective,selected_k,T,CNOT,depth,gates,peak_ancilla,score,line_score,correct,candidate_ks,abc_binary,abc_lut_max_fanin,abc_lut_nodes,abc_script,anf_terms,error,explicit_ancilla,index,n_qubits,preset_name,skipped,source_manifest,time_s
n15,anf_n15_21,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,513536,846239,849923,336387,4909,573316.275,573316.275,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4906,strash; if -K 5,74,,4906,21,4922,anf_n15_21,,benchmark_exports/highdim_scale_resource_external_seed42,0.6275320053100586
n15,anf_n15_21,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,357384,606289,611329,253945,7053,407450.945,407450.945,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,7051,strash; if -K 4,74,,7051,21,7067,anf_n15_21,,benchmark_exports/highdim_scale_resource_external_seed42,0.5450599193572998
n15,anf_n15_21,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,244896,434651,440607,195711,10741,292330.25499999995,378258.25499999995,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,10740,strash; if -K 3,74,,10740,21,10756,anf_n15_21,,benchmark_exports/highdim_scale_resource_external_seed42,0.5309097766876221
n15,anf_n15_21,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,244896,434651,440607,195711,10741,292330.25499999995,539373.2549999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,10740,strash; if -K 3,74,,10740,21,10756,anf_n15_21,,benchmark_exports/highdim_scale_resource_external_seed42,0.5309097766876221
n15,anf_n15_22,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,605480,998355,1003087,397607,5815,676066.575,676066.575,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5812,strash; if -K 5,463,,5812,22,5828,anf_n15_22,,benchmark_exports/highdim_scale_resource_external_seed42,0.7306320667266846
n15,anf_n15_22,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,427240,725925,732331,305091,8425,487162.875,487162.875,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8423,strash; if -K 4,463,,8423,22,8439,anf_n15_22,,benchmark_exports/highdim_scale_resource_external_seed42,0.6306679248809814
n15,anf_n15_22,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,292376,519527,526939,234563,12879,349164.79500000004,452196.79500000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12878,strash; if -K 3,463,,12878,22,12894,anf_n15_22,,benchmark_exports/highdim_scale_resource_external_seed42,0.6032037734985352
n15,anf_n15_22,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,292376,519527,526939,234563,12879,349164.79500000004,645381.795,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12878,strash; if -K 3,463,,12878,22,12894,anf_n15_22,,benchmark_exports/highdim_scale_resource_external_seed42,0.6032037734985352
n15,anf_n15_23,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,608512,1002625,1007321,398809,5968,679650.9049999999,679650.9049999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5965,strash; if -K 5,449,,5965,23,5981,anf_n15_23,,benchmark_exports/highdim_scale_resource_external_seed42,0.7251121997833252
n15,anf_n15_23,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,423992,720031,726335,302343,8492,483695.695,483695.695,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8490,strash; if -K 4,449,,8490,23,8506,anf_n15_23,,benchmark_exports/highdim_scale_resource_external_seed42,0.633781909942627
n15,anf_n15_23,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,290552,515473,522621,232069,12931,347192.925,450640.925,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12930,strash; if -K 3,449,,12930,23,12946,anf_n15_23,,benchmark_exports/highdim_scale_resource_external_seed42,0.6113719940185547
n15,anf_n15_23,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,290552,515473,522621,232069,12931,347192.925,644605.925,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12930,strash; if -K 3,449,,12930,23,12946,anf_n15_23,,benchmark_exports/highdim_scale_resource_external_seed42,0.6113719940185547
n15,anf_n15_24,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,552792,911753,916101,363309,5318,617272.725,617272.725,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5315,strash; if -K 5,161,,5315,24,5331,anf_n15_24,,benchmark_exports/highdim_scale_resource_external_seed42,0.6778030395507812
n15,anf_n15_24,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,394224,669437,675269,281045,7745,449430.96499999997,449430.96499999997,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,7743,strash; if -K 4,161,,7743,24,7759,anf_n15_24,,benchmark_exports/highdim_scale_resource_external_seed42,0.6038291454315186
n15,anf_n15_24,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,270520,480515,487133,216613,11825,322863.725,417463.725,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,11824,strash; if -K 3,161,,11824,24,11840,anf_n15_24,,benchmark_exports/highdim_scale_resource_external_seed42,0.5816788673400879
n15,anf_n15_24,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,270520,480515,487133,216613,11825,322863.725,594838.725,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,11824,strash; if -K 3,161,,11824,24,11840,anf_n15_24,,benchmark_exports/highdim_scale_resource_external_seed42,0.5816788673400879
n15,anf_n15_25,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,604008,996233,1000959,396951,5814,674469.215,674469.215,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5811,strash; if -K 5,1395,,5811,25,5827,anf_n15_25,,benchmark_exports/highdim_scale_resource_external_seed42,0.7533750534057617
n15,anf_n15_25,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,429232,729587,735931,306699,8518,489557.435,489557.435,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8516,strash; if -K 4,1395,,8516,25,8532,anf_n15_25,,benchmark_exports/highdim_scale_resource_external_seed42,0.6575808525085449
n15,anf_n15_25,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,295048,524539,531929,236881,13060,352497.305,456977.305,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,13059,strash; if -K 3,1395,,13059,25,13075,anf_n15_25,,benchmark_exports/highdim_scale_resource_external_seed42,0.6443703174591064
n15,anf_n15_25,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,295048,524539,531929,236881,13060,352497.305,652877.3049999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,13059,strash; if -K 3,1395,,13059,25,13075,anf_n15_25,,benchmark_exports/highdim_scale_resource_external_seed42,0.6443703174591064
n15,anf_n15_26,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,571376,941561,946105,374729,5622,638221.3049999999,638221.3049999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5619,strash; if -K 5,386,,5619,26,5635,anf_n15_26,,benchmark_exports/highdim_scale_resource_external_seed42,0.7005829811096191
n15,anf_n15_26,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,406176,689629,695779,289603,8114,463321.875,463321.875,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8112,strash; if -K 4,386,,8112,26,8128,anf_n15_26,,benchmark_exports/highdim_scale_resource_external_seed42,0.6106131076812744
n15,anf_n15_26,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,278768,495267,502459,223691,12406,333164.475,432412.475,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12405,strash; if -K 3,386,,12405,26,12421,anf_n15_26,,benchmark_exports/highdim_scale_resource_external_seed42,0.6020870208740234
n15,anf_n15_26,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,278768,495267,502459,223691,12406,333164.475,618502.475,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12405,strash; if -K 3,386,,12405,26,12421,anf_n15_26,,benchmark_exports/highdim_scale_resource_external_seed42,0.6020870208740234
n15,anf_n15_27,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,615304,1014463,1019247,403943,5904,687018.655,687018.655,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5901,strash; if -K 5,412,,5901,27,5917,anf_n15_27,,benchmark_exports/highdim_scale_resource_external_seed42,0.7516307830810547
n15,anf_n15_27,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,433696,736797,743333,309637,8585,494584.245,494584.245,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8583,strash; if -K 4,412,,8583,27,8599,anf_n15_27,,benchmark_exports/highdim_scale_resource_external_seed42,0.6593008041381836
n15,anf_n15_27,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,295904,525733,533231,237327,13119,353543.05500000005,458495.05500000005,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,13118,strash; if -K 3,412,,13118,27,13134,anf_n15_27,,benchmark_exports/highdim_scale_resource_external_seed42,0.655595064163208
n15,anf_n15_27,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,295904,525733,533231,237327,13119,353543.05500000005,655280.055,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,13118,strash; if -K 3,412,,13118,27,13134,anf_n15_27,,benchmark_exports/highdim_scale_resource_external_seed42,0.655595064163208
n15,anf_n15_28,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,80,139,143,63,4,96.335,96.335,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,4,,3,28,19,anf_n15_28,,benchmark_exports/highdim_scale_resource_external_seed42,0.20314812660217285
n15,anf_n15_28,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,80,139,143,63,4,96.335,96.335,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,4,,3,28,19,anf_n15_28,,benchmark_exports/highdim_scale_resource_external_seed42,0.20314812660217285
n15,anf_n15_28,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,80,139,143,63,4,96.335,128.33499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,4,,3,28,19,anf_n15_28,,benchmark_exports/highdim_scale_resource_external_seed42,0.20314812660217285
n15,anf_n15_28,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,80,139,143,63,4,96.335,188.33499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,4,,3,28,19,anf_n15_28,,benchmark_exports/highdim_scale_resource_external_seed42,0.20314812660217285
n15,anf_n15_29,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,286488,473417,475739,189251,2779,320011.275,320011.275,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2776,strash; if -K 5,76,,2776,29,2792,anf_n15_29,,benchmark_exports/highdim_scale_resource_external_seed42,0.4353358745574951
n15,anf_n15_29,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,203416,346777,349911,146495,4095,232190.695,232190.695,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,4093,strash; if -K 4,76,,4093,29,4109,anf_n15_29,,benchmark_exports/highdim_scale_resource_external_seed42,0.3929710388183594
n15,anf_n15_29,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,144464,257717,261567,117103,6352,172571.215,223387.215,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6351,strash; if -K 3,76,,6351,29,6367,anf_n15_29,,benchmark_exports/highdim_scale_resource_external_seed42,0.3816189765930176
n15,anf_n15_29,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,144464,257717,261567,117103,6352,172571.215,318667.21499999997,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6351,strash; if -K 3,76,,6351,29,6367,anf_n15_29,,benchmark_exports/highdim_scale_resource_external_seed42,0.3816189765930176
n15,anf_n15_3,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,4,64,111,115,51,4,78.675,78.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,3,,3,3,19,anf_n15_3,,benchmark_exports/highdim_scale_resource_external_seed42,0.21523714065551758
n15,anf_n15_3,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,64,111,115,51,4,78.675,78.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,3,,3,3,19,anf_n15_3,,benchmark_exports/highdim_scale_resource_external_seed42,0.21523714065551758
n15,anf_n15_3,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,64,111,115,51,4,78.675,110.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,3,,3,3,19,anf_n15_3,,benchmark_exports/highdim_scale_resource_external_seed42,0.21523714065551758
n15,anf_n15_3,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,64,111,115,51,4,78.675,170.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,3,,3,3,19,anf_n15_3,,benchmark_exports/highdim_scale_resource_external_seed42,0.21523714065551758
n15,anf_n15_30,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,597424,985303,989993,392569,5888,667387.705,667387.705,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5885,strash; if -K 5,308,,5885,30,5901,anf_n15_30,,benchmark_exports/highdim_scale_resource_external_seed42,0.726081132888794
n15,anf_n15_30,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,425656,722645,728911,303255,8446,485420.01499999996,485420.01499999996,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8444,strash; if -K 4,308,,8444,30,8460,anf_n15_30,,benchmark_exports/highdim_scale_resource_external_seed42,0.6281962394714355
n15,anf_n15_30,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,288312,512225,519479,231167,12798,344500.855,446884.855,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12797,strash; if -K 3,308,,12797,30,12813,anf_n15_30,,benchmark_exports/highdim_scale_resource_external_seed42,0.6069509983062744
n15,anf_n15_30,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,288312,512225,519479,231167,12798,344500.855,638854.855,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12797,strash; if -K 3,308,,12797,30,12813,anf_n15_30,,benchmark_exports/highdim_scale_resource_external_seed42,0.6069509983062744
n15,anf_n15_31,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,596360,982407,987093,390733,5865,666100.005,666100.005,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5862,strash; if -K 5,1329,,5862,31,5878,anf_n15_31,,benchmark_exports/highdim_scale_resource_external_seed42,0.7366838455200195
n15,anf_n15_31,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,424064,719683,725971,301907,8434,483627.955,483627.955,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8432,strash; if -K 4,1329,,8432,31,8448,anf_n15_31,,benchmark_exports/highdim_scale_resource_external_seed42,0.639167070388794
n15,anf_n15_31,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,289520,513491,520629,231109,12818,345816.16500000004,448360.16500000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12817,strash; if -K 3,1329,,12817,31,12833,anf_n15_31,,benchmark_exports/highdim_scale_resource_external_seed42,0.6266238689422607
n15,anf_n15_31,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,289520,513491,520629,231109,12818,345816.16500000004,640630.165,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,12817,strash; if -K 3,1329,,12817,31,12833,anf_n15_31,,benchmark_exports/highdim_scale_resource_external_seed42,0.6266238689422607
n15,anf_n15_4,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,547016,901625,906025,359009,5339,610939.465,610939.465,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5336,strash; if -K 5,192,,5336,4,5352,anf_n15_4,,benchmark_exports/highdim_scale_resource_external_seed42,0.7547390460968018
n15,anf_n15_4,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,391296,664467,670283,278987,7741,446200.795,446200.795,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,7739,strash; if -K 4,192,,7739,4,7755,anf_n15_4,,benchmark_exports/highdim_scale_resource_external_seed42,0.6592659950256348
n15,anf_n15_4,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,268816,477353,484019,215203,11821,320964.435,415532.435,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,11820,strash; if -K 3,192,,11820,4,11836,anf_n15_4,,benchmark_exports/highdim_scale_resource_external_seed42,0.611083984375
n15,anf_n15_4,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,268816,477353,484019,215203,11821,320964.435,592847.435,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,11820,strash; if -K 3,192,,11820,4,11836,anf_n15_4,,benchmark_exports/highdim_scale_resource_external_seed42,0.611083984375
n15,anf_n15_5,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,533408,879645,883821,350413,5149,595653.245,595653.245,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5146,strash; if -K 5,128,,5146,5,5162,anf_n15_5,,benchmark_exports/highdim_scale_resource_external_seed42,0.7364201545715332
n15,anf_n15_5,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,380056,645245,650911,270855,7508,433354.01499999996,433354.01499999996,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,7506,strash; if -K 4,128,,7506,5,7522,anf_n15_5,,benchmark_exports/highdim_scale_resource_external_seed42,0.6575968265533447
n15,anf_n15_5,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,260360,462931,469535,209175,11525,311062.015,403262.015,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,11524,strash; if -K 3,128,,11524,5,11540,anf_n15_5,,benchmark_exports/highdim_scale_resource_external_seed42,0.6454982757568359
n15,anf_n15_5,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,260360,462931,469535,209175,11525,311062.015,576137.015,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,11524,strash; if -K 3,128,,11524,5,11540,anf_n15_5,,benchmark_exports/highdim_scale_resource_external_seed42,0.6454982757568359
n15,anf_n15_6,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,7624,12925,13007,5383,108,8605.935,8605.935,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,105,strash; if -K 5,15,,105,6,121,anf_n15_6,,benchmark_exports/highdim_scale_resource_external_seed42,0.26572179794311523
n15,anf_n15_6,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,5784,10103,10229,4445,141,6668.005,6668.005,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,139,strash; if -K 4,15,,139,6,155,anf_n15_6,,benchmark_exports/highdim_scale_resource_external_seed42,0.2649519443511963
n15,anf_n15_6,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,4512,8271,8437,3925,217,5442.645,7178.645,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,216,strash; if -K 3,15,,216,6,232,anf_n15_6,,benchmark_exports/highdim_scale_resource_external_seed42,0.2536892890930176
n15,anf_n15_6,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,5784,10103,10229,4445,141,6668.005,9911.005000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,139,strash; if -K 4,15,,139,6,155,anf_n15_6,,benchmark_exports/highdim_scale_resource_external_seed42,0.2649519443511963
n15,anf_n15_7,15,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,195760,324503,326117,130357,1898,218731.445,218731.445,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1895,strash; if -K 5,48,,1895,7,1911,anf_n15_7,,benchmark_exports/highdim_scale_resource_external_seed42,0.4017448425292969
n15,anf_n15_7,15,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,139944,238977,241175,101231,2851,159835.01499999998,159835.01499999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,2849,strash; if -K 4,48,,2849,7,2865,anf_n15_7,,benchmark_exports/highdim_scale_resource_external_seed42,0.38905811309814453
n15,anf_n15_7,15,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,99280,177741,180485,81205,4412,118732.965,154028.965,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4411,strash; if -K 3,48,,4411,7,4427,anf_n15_7,,benchmark_exports/highdim_scale_resource_external_seed42,0.36602234840393066
n15,anf_n15_7,15,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,99280,177741,180485,81205,4412,118732.965,220208.965,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4411,strash; if -K 3,48,,4411,7,4427,anf_n15_7,,benchmark_exports/highdim_scale_resource_external_seed42,0.36602234840393066
